"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.machine_solutions","Answer.technique.Kadanes_algorithm","Answer.technique.back_tracking","Answer.technique.binary_search","Answer.technique.break_statement","Answer.technique.continue_statement","Answer.technique.depth_first_search","Answer.technique.dictionary","Answer.technique.divide_&_conquer","Answer.technique.dynamic_programming","Answer.technique.for_loop","Answer.technique.graph","Answer.technique.graph_traversal","Answer.technique.greedy_algorithm","Answer.technique.hashmap","Answer.technique.heap","Answer.technique.if_statement","Answer.technique.linked_list","Answer.technique.match_statement","Answer.technique.matrix_operation","Answer.technique.minimax","Answer.technique.misc","Answer.technique.pass_statement","Answer.technique.queue","Answer.technique.recursion","Answer.technique.set","Answer.technique.sliding_window","Answer.technique.sorting","Answer.technique.stack","Answer.technique.topological_sort","Answer.technique.tree","Answer.technique.tuple","Answer.technique.two_pointers","Answer.technique.while_loop","Answer.technique.width_first_search","Approve","Reject"
"3UXQ63NLBT2I08RDVPYV2P63992LB1","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3DBQWDE4YQE9MCBJWVTZ0F5FKKZ5NC","ASQIP0BTUIBHO","Approved","Thu Oct 23 12:11:25 PDT 2025","Thu Oct 23 12:11:53 PDT 2025","Sun Oct 26 12:11:53 PDT 2025","Sun Oct 26 12:12:49 PDT 2025","","","28","100% (111/111)","100% (49/49)","100% (49/49)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    t = int(data[0])
    idx = 1
    test_cases = []
    max_k = 0
    for _ in range(t):
        k = int(data[idx])
        s = data[idx + 1]
        max_k = max(max_k, k)
        test_cases.append((k, s))
        idx += 2
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3UXQ63NLBT2I08RDVPYV2P63992LB1","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3EQHHY4HQC83CKUX9RG4AVWIJ89G5B","A3D6HNGN48D9H9","Approved","Sun Oct 19 18:59:17 PDT 2025","Sun Oct 19 18:59:55 PDT 2025","Wed Oct 22 18:59:55 PDT 2025","Mon Oct 20 11:15:30 PDT 2025","","","38","100% (60/60)","100% (60/60)","100% (40/40)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    t = int(data[0])
    idx = 1
    test_cases = []
    max_k = 0
    for _ in range(t):
        k = int(data[idx])
        s = data[idx + 1]
        max_k = max(max_k, k)
        test_cases.append((k, s))
        idx += 2
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3UXQ63NLBT2I08RDVPYV2P63992LB1","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3WS1NTTKEISY3DC1114ABF0F1LVF0N","A189Q7EDEDSQ34","Approved","Tue Oct 14 10:40:36 PDT 2025","Tue Oct 14 10:41:55 PDT 2025","Fri Oct 17 10:41:55 PDT 2025","Fri Oct 17 10:42:49 PDT 2025","","","79","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    t = int(data[0])
    idx = 1
    test_cases = []
    max_k = 0
    for _ in range(t):
        k = int(data[idx])
        s = data[idx + 1]
        max_k = max(max_k, k)
        test_cases.append((k, s))
        idx += 2
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3HRWUH63RDI6ZSDP6SNXCVA048G5NM","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","31LVTDXBLRQ83Z6WHPQNQO6M77KLR0","A3D6HNGN48D9H9","Approved","Sun Oct 19 19:14:19 PDT 2025","Sun Oct 19 19:19:25 PDT 2025","Wed Oct 22 19:19:25 PDT 2025","Mon Oct 20 11:15:22 PDT 2025","","","306","100% (60/60)","100% (60/60)","100% (40/40)","import sys
import numpy as np

def solve():
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    for _ in range(t):
        n = int(data[idx])
        idx += 1
        a = np.array(list(map(int, data[idx:idx+n])))
        idx += n
        order = np.argsort(a)
        b = np.zeros(n, dtype=int)
        b[order] = np.arange(1, n+1)
        res.append(' '.join(map(str, b)))
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"3HRWUH63RDI6ZSDP6SNXCVA048G5NM","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3COPXFW7XVSC7G8ZJXAX6TTSHPVKP8","ASQIP0BTUIBHO","Approved","Thu Oct 23 13:02:35 PDT 2025","Thu Oct 23 13:03:21 PDT 2025","Sun Oct 26 13:03:21 PDT 2025","Sun Oct 26 13:03:49 PDT 2025","","","46","100% (111/111)","100% (49/49)","100% (49/49)","import sys
import numpy as np

def solve():
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    for _ in range(t):
        n = int(data[idx])
        idx += 1
        a = np.array(list(map(int, data[idx:idx+n])))
        idx += n
        order = np.argsort(a)
        b = np.zeros(n, dtype=int)
        b[order] = np.arange(1, n+1)
        res.append(' '.join(map(str, b)))
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"3HRWUH63RDI6ZSDP6SNXCVA048G5NM","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3VELCLL3G4ZYA2XJXK8APKJP6C01F9","A189Q7EDEDSQ34","Approved","Thu Oct 09 15:42:06 PDT 2025","Thu Oct 09 15:46:03 PDT 2025","Sun Oct 12 15:46:03 PDT 2025","Sun Oct 12 15:46:49 PDT 2025","","","237","100% (65/65)","100% (65/65)","0% (0/0)","import sys
import numpy as np

def solve():
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    for _ in range(t):
        n = int(data[idx])
        idx += 1
        a = np.array(list(map(int, data[idx:idx+n])))
        idx += n
        order = np.argsort(a)
        b = np.zeros(n, dtype=int)
        b[order] = np.arange(1, n+1)
        res.append(' '.join(map(str, b)))
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false"
"38Z7YZ2SCMI3EDLWT4Y85Y9AE59IQW","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","34QN5IT0TJ7POY2ETNY41NJTEHL802","A3D6HNGN48D9H9","Approved","Sun Oct 19 18:34:43 PDT 2025","Sun Oct 19 18:40:42 PDT 2025","Wed Oct 22 18:40:42 PDT 2025","Mon Oct 20 11:15:21 PDT 2025","","","359","100% (60/60)","100% (60/60)","100% (40/40)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    while t:
        n = int(data[idx])
        idx += 1
        chain = []
        perm = list(range(1, n+1))
        chain.append(perm[:])
        i = 0
        while i < n-1:
            perm = perm[:]
            perm[i], perm[i+1] = perm[i+1], perm[i]
            chain.append(perm[:])
            i += 1
        res.append(str(n))
        res.extend(' '.join(str(x) for x in perm) for perm in chain)
        t -= 1
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"38Z7YZ2SCMI3EDLWT4Y85Y9AE59IQW","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3E4GGUZ1TS7GF97THZZLAGLZ6FWK2E","A189Q7EDEDSQ34","Approved","Tue Oct 14 10:55:51 PDT 2025","Tue Oct 14 10:56:38 PDT 2025","Fri Oct 17 10:56:38 PDT 2025","Fri Oct 17 10:56:49 PDT 2025","","","47","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    while t:
        n = int(data[idx])
        idx += 1
        chain = []
        perm = list(range(1, n+1))
        chain.append(perm[:])
        i = 0
        while i < n-1:
            perm = perm[:]
            perm[i], perm[i+1] = perm[i+1], perm[i]
            chain.append(perm[:])
            i += 1
        res.append(str(n))
        res.extend(' '.join(str(x) for x in perm) for perm in chain)
        t -= 1
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"38Z7YZ2SCMI3EDLWT4Y85Y9AE59IQW","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3RJSC4XJ1KA61GJCVPR1P392CRO05W","ASQIP0BTUIBHO","Approved","Thu Oct 23 12:44:43 PDT 2025","Thu Oct 23 12:45:47 PDT 2025","Sun Oct 26 12:45:47 PDT 2025","Sun Oct 26 12:45:49 PDT 2025","","","64","100% (111/111)","100% (49/49)","100% (49/49)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    t = int(data[0])
    idx = 1
    res = []
    while t:
        n = int(data[idx])
        idx += 1
        chain = []
        perm = list(range(1, n+1))
        chain.append(perm[:])
        i = 0
        while i < n-1:
            perm = perm[:]
            perm[i], perm[i+1] = perm[i+1], perm[i]
            chain.append(perm[:])
            i += 1
        res.append(str(n))
        res.extend(' '.join(str(x) for x in perm) for perm in chain)
        t -= 1
    print('\n'.join(res))
","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false"
"31MBOZ6PB771ADJJ9PUQD9CLRU2LC8","3PKXTM75KNQ3UDSPLPY4MHO7U4LFQO","CreativityPrism - NeoCoder","Is this coding solution creative?","survey","$0.01","Thu Oct 09 12:57:29 PDT 2025","3","BatchId:418125;OriginalHitTemplateId:921587278;","18000","259200","Sat Nov 22 11:57:34 PST 2025","","","3HYA4D452BZ5ZNFFGO8OU3TUYJF2FU","A189Q7EDEDSQ34","Approved","Tue Oct 14 10:52:05 PDT 2025","Tue Oct 14 10:53:07 PDT 2025","Fri Oct 17 10:53:07 PDT 2025","Fri Oct 17 10:53:49 PDT 2025","","","62","100% (65/65)","100% (65/65)","0% (0/0)","def solve():
    import sys
    input = sys.stdin.read
    data = input().split()
    idx = 0
    t = int(data[idx])
    idx += 1
    results = []
    for _ in range(t):
        n = int(data[idx])
        idx += 1
        a = list(map(int, data[idx:idx+n]))
        idx += n
        s = data[idx]
        idx += 1
        num_to_char = {}
        char_to_num = {}
        can = True
        for num, ch in zip(a, s):
            if num in num_to_char:
                if num_to_char[num] != ch:
                    can = False
                    break
            else:
                num_to_char[num] = ch
            if ch in char_to_num:
                if char_to_num[ch] != num:
                    can = False
                    break
            else:
                char_to_num[ch] = num
        results.append(""YES"" if can else ""NO"")
    print('\n'.join(results))
","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
